,id
166,1420526074274979847
167,1420525735840727043
168,1420525247762206721
169,1420507025604325393
170,1420506688810016772
171,1420506625828397065
172,1420505618394275842
173,1420504517347618819
174,1420504050613821448
175,1420503984922562560
176,1420501152756535297
177,1420500972938440709
178,1420500223063908353
179,1420499968066981890
180,1420498846698950663
181,1420497449890811904
182,1420496139758051333
183,1420496005288669190
184,1420470503697944580
185,1420468742887198730
186,1420468648737652736
187,1420466479401775109
188,1420464854431932418
189,1420463882003521540
190,1420463305601208321
191,1420452919296593925
192,1420452206961123339
193,1420445103903084552
194,1420444964471906305
195,1420444810993864706
196,1420444694887141386
197,1420444443405164551
198,1420441071964803076
199,1420440593969336323
200,1420435472866762753
201,1420433813587611649
202,1420433538101518337
203,1420431213970481158
204,1420425127624384522
205,1420424885264953349
206,1420423676537843716
207,1420422320196395016
208,1420421911704653825
209,1420421595705843720
210,1420420495388856325
211,1420419964369047553
212,1420419372020117504
213,1420419240956465160
214,1420418291969953797
215,1420417079476424710
216,1420416619017379842
217,1420416572368228357
218,1420415847420596224
219,1420415549654413314
220,1420414768804995076
221,1420414284094398467
222,1420244049345253377
223,1420243831023443971
224,1420242194838048774
225,1420241775223050240
226,1420241649435922434
227,1420240138924331016
228,1420238038249127937
229,1420237487146930176
230,1420236423500861440
231,1420234713860644864
232,1420233427140415490
233,1420228555208724480
234,1420223582282522633
235,1420212012907257865
236,1420211501537783808
237,1420211332939452418
238,1420200091051167746
239,1420196368673513478
240,1420194398403403779
241,1420194296557277185
242,1420193181417623552
243,1420192047764369412
244,1420189228227469313
245,1420188702605602820
246,1420188634246832129
247,1420187942912364549
248,1420187810137460736
249,1420187295815114753
250,1420178906737299457
251,1420176810608795648
252,1420176127293759488
253,1420175716323184647
254,1420172663742341121
255,1420159833492230146
256,1420159283858087936
257,1420158086388412416
258,1420157545272934402
259,1420157188497055745
260,1420155021430120450
261,1420146783020257285
262,1420143755026444300
263,1420139465637498885
264,1420136351467454469
265,1420136115168849920
266,1420135959358853124
267,1420135711320195077
268,1420134284124372992
269,1420133340393484292
270,1420133273557258242
271,1420132065157292037
272,1420131893153079299
273,1420129420015190019
274,1420129366961541131
275,1420128730295513088
276,1420128654202376200
277,1420126587480158210
278,1420120464739880961
279,1420119282860453891
280,1420118586459254786
281,1420118405328216065
282,1420117912828907524
283,1420117821128798210
284,1420116970138062850
285,1420116665392504835
286,1420116278132449281
287,1420098120864702467
288,1420097225003257862
289,1420096694369361921
290,1420096362897723398
291,1420094497090908161
292,1420094466124402688
293,1420093339274207240
294,1420090037060837381
295,1420089937165049862
296,1420089025617035265
297,1420085705334681600
298,1420085296813641728
299,1420085273627488257
300,1420085273623334913
301,1420048777499463688
302,1420048377006329856
303,1420048228788051969
304,1420048006208884737
305,1420044649197043713
306,1420044478878949379
307,1420039725407211525
308,1419998976712093700
309,1419996482405601301
310,1419993726684995584
311,1419993179747672064
312,1419992533082464257
313,1419882915207565312
314,1419882146093731842
315,1419877201374322688
316,1419873339082956803
317,1419872198072877056
318,1419870675800633364
319,1419870460179886081
320,1419870005563432960
321,1419869046439358464
322,1419868901681283072
323,1419867636184326145
324,1419863937852526604
325,1419863810471514136
326,1419862705289187337
327,1419862291600789510
328,1419859955251826719
329,1419851140192165889
330,1419850470953193476
331,1419844303648698373
332,1419844142717448194
333,1419840997962485761
334,1419840672786432005
335,1419834546321862676
336,1419834454508548120
337,1419832592514396191
338,1419830917993050130
339,1419822170822348800
340,1419820438167986176
341,1419819709302706176
342,1419816709532356609
343,1419816367935610882
344,1419808596955697152
345,1419808249524719617
346,1419807806123806720
347,1419788005234122757
348,1419786985586237443
349,1419786594429640707
350,1419785710769512455
351,1419780862204383239
352,1419777642765639688
353,1419777446308614150
354,1419776508764344321
355,1419772438401925130
356,1419768692007653377
357,1419768287643197441
358,1419767610200178695
359,1419767415114805255
360,1419766733087334403
361,1419765076723224581
362,1419764488815927299
363,1419763881371742208
364,1419758717470482433
365,1419758067634384901
366,1419754586978541570
367,1419750039623290889
368,1419749152255250436
369,1419748004194656260
370,1419743811274776576
371,1419743723160809474
372,1419743251402215427
373,1419743137107484673
374,1419742501250945025
375,1419741790496829454
376,1419741409318420492
377,1419739815151603713
378,1419722254955421697
379,1419722189922717707
380,1419717926681137164
381,1419713623593656326
382,1419712873425608726
383,1419711034953113657
384,1419710909992165376
385,1419710307392364553
386,1419709710018646017
387,1419709392836960271
388,1419708974912315393
389,1419703427228049418
390,1419702761973686276
391,1419701207338082304
392,1419700931470397440
393,1419699986338521089
394,1419699910018932736
395,1419691552268603392
396,1419685338474237958
397,1419685008063832066
398,1419683717291851776
399,1419683666553364481
400,1419683213316923402
401,1419679895735656449
402,1419679204707164161
403,1419679130438619136
404,1419678752917757958
405,1419678698232369152
406,1419678633635893248
407,1419637725511045123
408,1419526340307476480
409,1419523638693441537
410,1419511634717028352
411,1419510929763540992
412,1419507793242038274
413,1419505913807974407
414,1419504764161859589
415,1419501124873293824
416,1419501012755353607
417,1419500497774448645
418,1419498767536070660
419,1419497032272781314
420,1419496067033411592
421,1419492135775113216
422,1419490824782495751
423,1419490076204089345
424,1419488986750402567
425,1419488508419448832
426,1419485981208678403
427,1419480687225278465
428,1419478207586312196
429,1419476871067185153
430,1419476483903459329
431,1419476258929483776
432,1419475915592159242
433,1419475750042877958
434,1419475557738336259
435,1419475057919811592
436,1419474506234609670
437,1419473460515033092
438,1419458306297503744
439,1419455757666459650
440,1419450146543243264
441,1419449554005540868
442,1419448405680603136
443,1419448237086347265
444,1419447430664368137
445,1419447165819179009
446,1419445757220999174
447,1419394090295304195
448,1419392635899367426
449,1419391510722879489
450,1419369063441080323
451,1419366732527935498
452,1419363824147202052
453,1419361342058868743
454,1419360627219439618
455,1419354505523695621
456,1419354453426286592
457,1419350248418385920
458,1419350114175438854
459,1419349844469198848
460,1419340525568725000
461,1419340482979713029
462,1419295122932604934
463,1419288798643507209
464,1419285493297070082
465,1419170677890981892
466,1419169179584892930
467,1419168991583559682
468,1419168331484049413
469,1419166735484297221
470,1419166625270571010
471,1419166447209787393
472,1419165649465663488
473,1419164476239187968
474,1419164449500536843
475,1419164359234838534
476,1419157855966478336
477,1419157615221817344
478,1419151067602948099
479,1419144072363655175
480,1419141105526968320
481,1419139406372524035
482,1419137870548328451
483,1419134156735385606
484,1419129978743103492
485,1419129661246910466
486,1419124368823787520
487,1419124344027062275
488,1419123515597496323
489,1419119633060274182
490,1419116511499857922
491,1419111993898844161
492,1419111836927119361
493,1419111581523271686
494,1419111427583979520
495,1419104045931929602
496,1419097944758931456
497,1419093296480198658
498,1419092966266769409
499,1419092559750733824
500,1419088740304236547
501,1419088678551539717
502,1419087066793644037
503,1419086437123772416
504,1419085325356486656
505,1419084642892800002
506,1419084099172585473
507,1419084053026906115
508,1419084022093860864
509,1419083767038218245
510,1419081987067887617
511,1419081789138681859
512,1419081595181539328
513,1419081512314675201
514,1419080949422346254
515,1419080857864781828
516,1419080209563889668
517,1419080079716622343
518,1419080079703957505
519,1419072408519118848
520,1419072325388013568
521,1419072266667692043
522,1419071611811024897
523,1419062749649321993
524,1419060657354334208
525,1419060028716236808
526,1419046850611527685
527,1419044878701539328
528,1419044216618033155
529,1419044162779979780
530,1419043991027425284
531,1419043932609122308
532,1419037282053525508
533,1419037018886217729
534,1419017465355505665
535,1419017346212052992
536,1419017249827041284
537,1419016256049532932
538,1419016180975771652
539,1419016111576727556
540,1419016044413325320
541,1419008818458017793
542,1419008718117683207
543,1419006121864581123
544,1419006021620666373
545,1419005932219080708
546,1419005914112270343
547,1419005636852002818
548,1419005615381389314
549,1418981081831952387
550,1418975501515898886
551,1418974994374316038
552,1418974155148599304
553,1418973636153729024
554,1418973564791832583
555,1418971928149254149
556,1418971643372769292
557,1418967163575095653
558,1418960208186023948
559,1418960153676820492
560,1418959318620295176
561,1418958669463621632
562,1418957068770349064
563,1418956891212984344
564,1418933024671113224
565,1418932471584935941
566,1418932307633836040
567,1418931838811316232
568,1418931702555193354
569,1418929429087203339
570,1418929287248363528
571,1418928645779955714
572,1418928574778781708
573,1418925605832335364
574,1418924029382115341
575,1418923365369266178
576,1418917654438481924
577,1418914404645711881
578,1418911151165935616
579,1418909923346366467
580,1418909439885811718
581,1418909192614785038
582,1418908987442049036
583,1418908933029302277
584,1418908855657025538
585,1418794025189060612
586,1418793653573672961
587,1418784630598213632
588,1418781051829293059
589,1418780366199037953
590,1418778723646689281
591,1418778094106816512
592,1418777064459718658
593,1418776649705967619
594,1418775488969986050
595,1418774384685289475
596,1418772114564427780
597,1418772079571243008
598,1418772001255198721
599,1418771725421056002
600,1418771543535067142
601,1418771321467641859
602,1418770809036890112
603,1418770687716741121
604,1418767650314915842
605,1418766344233889793
606,1418761501368848384
607,1418761228688797696
608,1418749795502526465
609,1418740588732690437
610,1418740543513894918
611,1418739946345598977
612,1418727026496782338
613,1418725030985445378
614,1418724537710125057
615,1418724081956966404
616,1418720639863689222
617,1418720538038620161
618,1418719382633697287
619,1418719083223203845
620,1418718675155234817
621,1418718164440043521
622,1418718020621545473
623,1418717736881074182
624,1418715779839692800
625,1418715657944944642
626,1418715309494710279
627,1418714980069826561
628,1418714838289813509
629,1418714482528899072
630,1418712513785602056
631,1418689681080963073
632,1418689586918830086
633,1418689331838001159
634,1418689228209332224
635,1418678624958418945
636,1418678351624036356
637,1418677018804244480
638,1418676940203073536
639,1418675193313103874
640,1418671870531014657
641,1418668074786504709
642,1418666285051830272
643,1418665213310738433
644,1418665057915969542
645,1418664710430396420
646,1418664510672588800
647,1418661599536103427
648,1418661199537913860
649,1418660887108505604
650,1418641692182335493
651,1418633645305303042
652,1418633028792946692
653,1418631720413417481
654,1418631567686176770
655,1418626405655584769
656,1418620691700723720
657,1418617488577863689
658,1418617405056692235
659,1418616154365562881
660,1418615454885625858
661,1418614750074769408
662,1418613822638772233
663,1418613465686712321
664,1418613333150814210
665,1418605102097653770
666,1418604933461409793
667,1418603939466039303
668,1418602990546522117
669,1418602829971738639
670,1418602797126152195
671,1418602491013439488
672,1418602305205768199
673,1418602280996130818
674,1418601919681990662
675,1418600698384510982
676,1418600255310819330
677,1418600020668911623
678,1418599890561617921
679,1418599435152592896
680,1418599236728414213
681,1418595958158471169
682,1418593598103298048
683,1418593197840797699
684,1418593129108803588
685,1418593045101088773
686,1418592960531271685
687,1418592847088046082
688,1418590198716321795
689,1418580400801255430
690,1418579453169524738
691,1418576624249884674
692,1418576486764892167
693,1418576234603290627
694,1418576052448813057
695,1418575962430656520
696,1418575641780314127
697,1418575420497317892
698,1418574338345914372
699,1418574258414948353
700,1418570696016412672
701,1418570296488087553
702,1418565400263016450
703,1418562084875419650
704,1418544537664954370
705,1418480411873787904
706,1418480203047837698
707,1418429426946162688
708,1418429314740199424
709,1418428175005233152
710,1418425606560157706
711,1418425060826693632
712,1418424873551077381
713,1418423015717625858
714,1418371848966901760
715,1418370079348207617
716,1418366466769014791
717,1418366196068532224
718,1418365508617973760
719,1418365227696021507
720,1418356292775780359
721,1418354017659457536
722,1418344164631138310
723,1418341769893359616
724,1418340366437298183
725,1418338725369573376
726,1418338532511215616
727,1418334637999357952
728,1418334020820082688
729,1418331992983314437
730,1418331546361204740
731,1418331216311431168
732,1418331177816137734
733,1418330902866890762
734,1418325781240061962
735,1418325450917560330
736,1418325355820208129
737,1418323970655461378
738,1418323261386002436
739,1418323105873809417
740,1418322561000165376
741,1418322174776127489
742,1418321801076252675
743,1418321656519483402
744,1418318953265475588
745,1418317841955180550
746,1418317751865810945
747,1418310802893836289
748,1418309836899557376
749,1418305959101976586
750,1418305796543238148
751,1418298858505965573
752,1418298055934283784
753,1418297940427354117
754,1418293496750936064
755,1418293287845306368
756,1418289891402727427
757,1418279552099528708
758,1418278193925132289
759,1418277977805230083
760,1418277710879678465
761,1418265014436253703
762,1418262839316426752
763,1418257607811293192
764,1418256302111793152
765,1418254665452560388
766,1418254337286025218
767,1418247956646531079
768,1418230805139279884
769,1418230701749571590
770,1418230158243291139
771,1418229197479288835
772,1418229099018039296
773,1418228201382416389
774,1418225541996552192
775,1418224260342972421
776,1418222778675732496
777,1418222611327184897
778,1418222279838687243
779,1418222055372124164
780,1418221710541656064
781,1418221631835492354
782,1418221366055034886
783,1418218037841252365
784,1418217490832781321
785,1418217354656243716
786,1418217264319393800
787,1418216662537433091
788,1418216086416154636
789,1418215422931849227
790,1418214986795479050
791,1418214921305686029
792,1418214200694898710
793,1418213052764151821
794,1418209324153724942
795,1418209147435192327
796,1418208908464648204
797,1418204740417056775
798,1418203018114347009
799,1418202966385954820
800,1418202677163462656
801,1418202627532328961
802,1418202424616103941
803,1418202401178361857
804,1418202310120026115
805,1418195236682092545
806,1418193913488228355
807,1418189066584182785
808,1418188063092707335
809,1418183448792023044
810,1418183343728992256
811,1418183041642602501
812,1418084813551149059
813,1418078915332132864
814,1418076842259582981
815,1418067615935836160
816,1418065094559342594
817,1418064577632346114
818,1418056323191693312
819,1418054669247688704
820,1418053569517953024
821,1418049115368341505
822,1418048742461255682
823,1418048478073208832
824,1418047964443025409
825,1418039879695470597
826,1418039817145884679
827,1418039580582875138
828,1418037894057504769
829,1418037686288388102
830,1418037618260992001
831,1418030334717960192
832,1418023055180410880
833,1418021797501587456
834,1418014409486647298
835,1418014362632077312
836,1418013716805718020
837,1418011856669655046
838,1418011068161564679
839,1418008632579461123
840,1418008495438372866
841,1418008432024637445
842,1418008388835893261
843,1418006993625833473
844,1417989822401159175
845,1417983960139841537
846,1417983827264278531
847,1417982305545506816
848,1417976891403907073
849,1417974902460616706
850,1417974594510544896
851,1417963365968846860
852,1417963200100896772
853,1417962453674115074
854,1417962317631864832
855,1417961645750505489
856,1417959827607805953
857,1417956208229683205
858,1417955832621305857
859,1417955431004188674
860,1417955037419032581
861,1417954919215210501
862,1417954757533130762
863,1417954736624521220
864,1417952689091227649
865,1417952642207297539
866,1417945858767732738
867,1417944283685040132
868,1417944141099642887
869,1417943465221140489
870,1417940317869907975
871,1417939906010263552
872,1417939479571091457
873,1417939326554497030
874,1417938745937080320
875,1417938289043165186
876,1417937531572789250
877,1417937335589683201
878,1417937192463257602
879,1417937100863905796
880,1417936820273307650
881,1417936734415990790
882,1417936611598376962
883,1417935744027578368
884,1417935170200559617
885,1417935051032047625
886,1417933790987620356
887,1417932042914893824
888,1417931532925378568
889,1417922031606059012
890,1417919146755461122
891,1417919042082336768
892,1417915577427890176
893,1417910713918623746
894,1417906823127048192
895,1417906607858589697
896,1417905668581961734
897,1417905158227480579
898,1417903692158734337
899,1417903591650742272
900,1417903373609754627
901,1417903324381188104
902,1417903132730970114
903,1417903037050281993
904,1417902084863795201
905,1417901710933123075
906,1417901438617985030
907,1417901078620909574
908,1417900789390053377
909,1417900597370671106
910,1417900243321069575
911,1417900003759120388
912,1417899363628617728
913,1417899246720888833
914,1417898070717698056
915,1417896583132237834
916,1417891941644226571
917,1417891305674453000
918,1417889172711485440
919,1417889129573109772
920,1417888845882871811
921,1417888612696432647
922,1417888429468274690
923,1417888233950691328
924,1417888066086359049
925,1417887903833894913
926,1417887097466281985
927,1417752240429936642
928,1417748602223566849
929,1417742252785291271
930,1417667632593997824
931,1417663183632932865
932,1417653832901926919
933,1417641740648001538
934,1417641237360910336
935,1417640472483438599
936,1417639345029275652
937,1417637938737958916
938,1417637475741229059
939,1417633866379051008
940,1417631523826716673
941,1417631485755076610
942,1417629447101075463
943,1417629363961483271
944,1417628446008676352
945,1417627767735300107
946,1417627617298112516
947,1417627266763444229
948,1417624554785157120
949,1417624487059726338
950,1417623946430648320
951,1417623915392905216
952,1417622340507144197
953,1417622145094635523
954,1417621818622480395
955,1417621586190942215
956,1417620863625596928
957,1417620008058990593
958,1417618853442502656
959,1417618089739436036
960,1417617364217180165
961,1417616790612586503
962,1417614485292978176
963,1417613909444419584
964,1417611355134304256
965,1417610760100929536
966,1417599514932912130
967,1417599461782609921
968,1417583630352855043
969,1417577385285857292
970,1417575697753780230
971,1417575580334239756
972,1417575459039158273
973,1417574032363372550
974,1417571450756734986
975,1417571110254743560
976,1417570583680782344
977,1417569713366917122
978,1417569439319461895
979,1417568330207092742
980,1417568178415230985
981,1417559469777633290
982,1417559330379927557
983,1417554297177448451
984,1417551951475224577
985,1417536087648620547
986,1417535314608992258
987,1417532454261477378
988,1417531628977631233
989,1417531465844285440
990,1417531421510541314
991,1417530544901038085
992,1417519862910537737
993,1417514638573441026
994,1417514077958647809
995,1417513631349149698
996,1417513325609603076
997,1417512908150517766
998,1417512833252827140
999,1417512380817416195
1000,1417511532401922049
1001,1417509933910794247
1002,1417509597443723267
1003,1417508230427783169
1004,1417508098403614721
1005,1417507927225679875
1006,1417506959616528388
1007,1417506853387448321
1008,1417506289740099585
1009,1417505776537587712
1010,1417504659883925509
1011,1417504331784466432
1012,1417503985674690573
1013,1417503517066113026
1014,1417502903825170437
1015,1417502050636681223
1016,1417501885364326400
1017,1417501587744989191
1018,1417501462368821250
1019,1417501322228736008
1020,1417501289680969731
1021,1417460344314859521
1022,1417460225557340170
1023,1417454724886974465
1024,1417454639633604621
1025,1417339012818391041
1026,1417336200483033088
1027,1417335957267828750
1028,1417335910245486613
1029,1417335825763815428
1030,1417335814153981961
1031,1417323118578868224
1032,1417318530777853957
1033,1417315112424247296
1034,1417314990739054595
1035,1417314794344955904
1036,1417314537339072514
1037,1417314474575474689
1038,1417314404945780737
1039,1417314341213384712
1040,1417311408358891527
1041,1417311189416259586
1042,1417308695722139650
1043,1417308115452760064
1044,1417307547141279745
1045,1417304220005449729
1046,1417301336132030464
1047,1417300387221094400
1048,1417299805760626690
1049,1417298627865858050
1050,1417297897448775683
1051,1417295504036220928
1052,1417294223766966275
1053,1417293258997313537
1054,1417293126138486784
1055,1417291868510035987
1056,1417290397429215232
1057,1417288925803077643
1058,1417288383806722054
1059,1417285972023287808
1060,1417276586861137920
1061,1417276512756195331
1062,1417273063616532491
1063,1417270318079614977
1064,1417267872766824450
1065,1417248678671265792
1066,1417239680911826959
1067,1417238421123342345
1068,1417237405556477955
1069,1417235291958616071
1070,1417235265559711744
1071,1417233826326142977
1072,1417233607068897287
1073,1417232339852222464
1074,1417231855158505477
1075,1417231311127949317
1076,1417210690964803586
1077,1417209790175055873
1078,1417209325249048580
1079,1417208894108078088
1080,1417208630634586118
1081,1417208521981104132
1082,1417208441907646465
1083,1417208371896360961
1084,1417208061488504833
1085,1417207449434656773
1086,1417205644516634634
1087,1417204531226677250
1088,1417204054812467210
1089,1417190469650436117
1090,1417190251743760404
1091,1417190151843827731
1092,1417189954061422600
1093,1417189598241837068
1094,1417185006477262852
1095,1417182439596707862
1096,1417182356650151948
1097,1417182193600716800
1098,1417181762296315904
1099,1417181419105767433
1100,1417181095456493576
1101,1417180736717660160
1102,1417179884003028993
1103,1417179463863848964
1104,1417179158594002944
1105,1417178841026482181
1106,1417154387009433600
1107,1417146448999759879
1108,1417107396644642819
1109,1417097927575617542
1110,1417094220305768451
1111,1416993359474794500
1112,1416975790290444290
1113,1416970329008840705
1114,1416965045066649601
1115,1416964852858425348
1116,1416964593155551233
1117,1416964184978427908
1118,1416927916345204737
1119,1416927754369503235
1120,1416916070829486085
1121,1416915392576954368
1122,1416915090561929217
1123,1416911863057588227
1124,1416908180236345344
1125,1416908089303863296
1126,1416907841600851969
1127,1416907151969185792
1128,1416902114383646727
1129,1416895511680913409
1130,1416895212576776206
1131,1416894589743607808
1132,1416894363171540997
1133,1416893355800268802
1134,1416890318214029313
1135,1416889680478588930
1136,1416889611901718530
1137,1416888932881637376
1138,1416888435206508544
1139,1416887984020934659
1140,1416856486341394433
1141,1416856273765736449
1142,1416856252106350596
1143,1416852358328422403
1144,1416852091105161218
1145,1416850465317343234
1146,1416850328079716359
1147,1416850166775271428
1148,1416849556155797505
1149,1416849052231245826
1150,1416841422775492618
1151,1416840341513281543
1152,1416837987162329089
1153,1416835129192980483
1154,1416833497780662277
1155,1416833329526083586
1156,1416826524033069058
1157,1416824224820379658
1158,1416824050312269824
1159,1416823981286506500
1160,1416821488133492742
1161,1416821368629383177
1162,1416821123849887744
1163,1416821017373200393
1164,1416815513875976195
1165,1416813555777744898
1166,1416813499079176194
1167,1416813334746353672
1168,1416810280634437644
1169,1416794967335477250
1170,1416794614107889666
1171,1416794481211367429
1172,1416794376487964687
1173,1416792017913401344
1174,1416788228456202243
1175,1416779209939292160
1176,1416775505496391680
1177,1416775222460620802
1178,1416774985142738955
1179,1416772919494156290
1180,1416772646784708608
1181,1416772217044619268
1182,1416771567493820417
1183,1416770418506178568
1184,1416770240118198279
1185,1416768038674866178
1186,1416767995658088448
1187,1416766746304856065
1188,1416763983986561024
1189,1416757462296899584
1190,1416757316507033602
1191,1416608737490612232
1192,1416592879124877316
1193,1416546646175977483
1194,1416545758879404045
1195,1416545689581015045
1196,1416545654025904129
1197,1416545450665070592
1198,1416545047399567362
1199,1416543854807986181
1200,1416543763808325635
1201,1416542658785333248
1202,1416541043068186626
1203,1416540994879860744
1204,1416539888040783875
1205,1416537260040900611
1206,1416536031592079364
1207,1416535690599403528
1208,1416515683588972559
1209,1416515435260956683
1210,1416515027079675905
1211,1416514971748507649
1212,1416514579971063810
1213,1416514568738725892
1214,1416513980449837058
1215,1416513055001825281
1216,1416512217856495617
1217,1416506836484870152
1218,1416506194781515777
1219,1416504634689015808
1220,1416503669982367744
1221,1416503467049459716
1222,1416502603006070787
1223,1416492139853266951
1224,1416491233795575808
1225,1416490386516701185
1226,1416489886958358532
1227,1416488484618088450
1228,1416487960841687044
1229,1416487914918367232
1230,1416485248288927749
1231,1416462502922121217
1232,1416462021411975170
1233,1416461556691386368
1234,1416451251605282816
1235,1416447947957587985
1236,1416447866042732552
1237,1416441470236700675
1238,1416439255342239749
1239,1416439185934782473
1240,1416438779875889158
1241,1416438623633825797
1242,1416438101757644801
1243,1416437894026309639
1244,1416437682817880064
1245,1416437582452432896
1246,1416437434427052034
1247,1416436637953888262
1248,1416417938798637057
1249,1416390618583031815
1250,1416238549700055046
1251,1416229670626934786
1252,1416228388616945671
1253,1416228279674081284
1254,1416176554992881667
1255,1416176415930732550
1256,1416136779346886661
1257,1416130956860272648
1258,1416130595621588999
1259,1416130199410909188
1260,1416129996368793601
1261,1416125506563547136
1262,1416122211128201217
1263,1416101963012390916
1264,1416101399600025609
1265,1416093632013160454
1266,1416092853541933059
1267,1416092639494123524
1268,1416092089922772997
1269,1416090886254080002
1270,1416090409105862656
1271,1416089778886520833
1272,1416086623473778689
1273,1416076093723926530
1274,1416075585307152390
1275,1416074479466434563
1276,1416073640324616192
1277,1416072437108727821
1278,1416071342722531334
1279,1416069885029933064
1280,1416069771309760512
1281,1416069639847677956
1282,1416069480216764424
1283,1416069062929616904
1284,1416066246521630720
1285,1416061392898101253
1286,1416057968353742849
1287,1416057811063164929
1288,1416057717156950017
1289,1416057609451417602
1290,1416057384028475396
1291,1416054789302009861
1292,1416054492324241410
1293,1416053825882951686
1294,1415878665364295682
1295,1415878452654260227
1296,1415878030229217282
1297,1415877091183185921
1298,1415875852374618112
1299,1415872407210967043
1300,1415866779960811526
1301,1415830943785496581
1302,1415830534308220928
1303,1415829902096539651
1304,1415828847715622915
1305,1415828561584349184
1306,1415828460652699660
1307,1415804487688654852
1308,1415804388208218113
1309,1415798971314880514
1310,1415796361325318154
1311,1415795851574882311
1312,1415795464402874370
1313,1415792390443520011
1314,1415788545172721674
1315,1415787971379404803
1316,1415785702936256515
1317,1415785544043409409
1318,1415785150982541319
1319,1415784801450274823
1320,1415784752091734022
1321,1415784670789263371
1322,1415783867378802690
1323,1415777563625074694
1324,1415765478413307907
1325,1415764744783503361
1326,1415760137545990149
1327,1415759773128183809
1328,1415759611504771078
1329,1415759568584560643
1330,1415759102840647682
1331,1415758964583710725
1332,1415758604808900617
1333,1415758501159313414
1334,1415758326734983180
1335,1415758144702226440
1336,1415758057469095939
1337,1415757649115766788
1338,1415756991906160642
1339,1415756899149041671
1340,1415756821109907457
1341,1415755617726345225
1342,1415727024849620993
1343,1415726905056059394
1344,1415726647987216384
1345,1415710422921932800
1346,1415710129249394690
1347,1415709749052514308
1348,1415708537548730371
1349,1415707485726445571
1350,1415707215504236547
1351,1415704708967112705
1352,1415704542742675456
1353,1415704314383724546
1354,1415701909101367299
1355,1415697548120141832
1356,1415697150755819520
1357,1415696526395981829
1358,1415695546136760321
1359,1415694348772167683
1360,1415653280810733569
1361,1415653226117009411
1362,1415647456650571782
