,user_id,before_suspension,after_suspension,covid_before_suspension,covid_after_suspension,non_covid_before_suspension,non_covid_after_suspension,suspended_user,measurement,group
15,1343300730,0.7127681732566707,0.656447476909246,0.5932261917188867,0.5055792028912101,0.7013540991139101,0.6466115643336517,AlexBerenson,gini,HE
16,1348410889536466947,0.816312935721652,0.790539036692746,0.6678313759057782,0.6161963036386219,0.8098587277641159,0.7843992194454874,AlexBerenson,gini,HE
17,1350884978855456770,0.6291877798405379,0.593336333661191,0.5455830546205821,0.524712887854125,0.6190761344152254,0.552614517429353,AlexBerenson,gini,HE
18,1391886748528041984,0.5822181996718625,0.4925230086481897,0.4961272012162028,0.4041131154509718,0.5685795852250477,0.4705510556577896,AlexBerenson,gini,HE
19,1415409596823482368,0.7578690364999665,0.7028531830039467,0.7518325053174135,0.6065821137359539,0.7256625121541356,0.6885925704669676,AlexBerenson,gini,HE
20,1437010028,0.7230627799573647,0.7395974095095589,0.684500534721273,0.67296330067123,0.6861257440147561,0.7144661134218837,AlexBerenson,gini,HE
21,164254921,0.6131598946975971,0.5180258331117454,0.4863635337455579,0.4075170064063331,0.6124924681323571,0.4903833067200031,AlexBerenson,gini,HE
22,176119488,0.6489714804298831,0.6286202862102863,0.6205623100298798,0.5963570252028638,0.5727477619514665,0.5445938876813445,AlexBerenson,gini,HE
23,1849848000,0.6975253757577045,0.6689756064865823,0.5507777638143065,0.5011202118086344,0.6941624452611611,0.6617316034128783,AlexBerenson,gini,HE
24,20925446,0.7841031531715694,0.7174083978803105,0.6412367530423917,0.5449693139229919,0.7840756376498307,0.7148525664234633,AlexBerenson,gini,HE
25,24606358,0.5730887475386802,0.626888266187848,0.5901136633396882,0.6110544597104298,0.5055861647333185,0.5714896476871939,AlexBerenson,gini,HE
26,25300825,0.6447788298958836,0.6252994582315097,0.5795182125978885,0.5480549122413249,0.6195590058705638,0.5998380140402373,AlexBerenson,gini,HE
27,2538330252,0.7217418016437297,0.6706764317042598,0.6073134796111381,0.5270205230834303,0.7179494741478332,0.6713821817230197,AlexBerenson,gini,HE
28,2577053906,0.6289737320306662,0.5876662409295714,0.6637523381265886,0.5911588030270797,0.5626104158904556,0.5289861619439868,AlexBerenson,gini,HE
29,2616462326,0.6627450977468281,0.3333333222222225,0.0,0.0,0.6610169487324045,0.0,AlexBerenson,gini,HE
30,30315515,0.8018992721459832,0.799070079382602,0.6850953897379422,0.6595040908219773,0.79763564958386,0.7982054255534654,AlexBerenson,gini,HE
31,348097294,0.7573964346906624,0.4575133978993231,0.7086039722515893,0.4203296522231622,0.7302394406605054,0.2584615218934921,AlexBerenson,gini,HE
32,349856685,0.7150171613022318,0.693288969517,0.6622786769484489,0.6364896114486481,0.667861558409465,0.6413986618675529,AlexBerenson,gini,HE
33,40326161,0.7183201797937586,0.7089290608008356,0.6405130383306341,0.6502637605980159,0.7000740037895449,0.6768953554123213,AlexBerenson,gini,HE
34,4146883572,0.6705334322405082,0.5341586888652847,0.6346169818078247,0.5437015466639273,0.598290004435021,0.4100375717874397,AlexBerenson,gini,HE
35,525028644,0.6531180145240841,0.6311415631182319,0.5544692920763102,0.4990422425026224,0.638032348904625,0.6213935644466645,AlexBerenson,gini,HE
36,529588878,0.6642321511913025,0.4596739676350534,0.6368203114581766,0.5249999774193559,0.6178312428828283,0.264641001142451,AlexBerenson,gini,HE
37,52958962,0.7937632683575966,0.7579019586201594,0.6794954307205374,0.6267187519856829,0.7895406813381379,0.7566459799359434,AlexBerenson,gini,HE
38,581851279,0.6228555801592669,0.6285412584378112,0.5411920305798003,0.5278003396134571,0.6049565732594822,0.6117401563915724,AlexBerenson,gini,HE
39,703079350657290240,0.7285446851824713,0.7335653401194622,0.6382848160171812,0.6788327928486576,0.7073052236608499,0.7005444650196389,AlexBerenson,gini,HE
40,709560893,0.7461143498760436,0.718742023751567,0.6649233214053348,0.6232255889560161,0.7268694548561372,0.69865257064995,AlexBerenson,gini,HE
41,714195595569659904,0.822871400615342,0.7271062380456425,0.8174495787968616,0.7126474880926074,0.7831669110401379,0.6929639962524972,AlexBerenson,gini,HE
42,741062786449448962,0.6716432902708025,0.627816215581729,0.5397102173763535,0.484108955088435,0.6641084057082995,0.6185651612406329,AlexBerenson,gini,HE
43,786350364844929025,0.6672700904089456,0.6689793102412207,0.5921505270259072,0.5491486876666178,0.6504312829863462,0.6641592812261461,AlexBerenson,gini,HE
44,816701521782050817,0.7333492144028539,0.7141645911374804,0.6240299984147797,0.538216023663684,0.7217155553983219,0.710982269688103,AlexBerenson,gini,HE
45,859780896,0.6178358639761075,0.6268194382519834,0.5979590147132444,0.5947477969405894,0.5073147634359727,0.5388278337290713,AlexBerenson,gini,HE
46,863991053195587584,0.6209658193424601,0.5623903166048498,0.5566574068128393,0.4982907318870704,0.5766646746771217,0.5001043723728981,AlexBerenson,gini,HE
47,880854902913855489,0.817046953359899,0.7647027713017408,0.7616750897413986,0.6162336214851396,0.7983071282012215,0.7584407282324741,AlexBerenson,gini,HE
48,967168292942237696,0.7427967891744423,0.7224331534692904,0.6442356418260384,0.5849976561201683,0.7259231443691284,0.7148041255897154,AlexBerenson,gini,HE
49,9729112,0.7873594901712789,0.7609671304777732,0.6733471209979286,0.6015582905495972,0.7847668350211415,0.7587564620818935,AlexBerenson,gini,HE
50,1037541129019842560,4.226279501484207,4.704418005519031,3.889373708476709,4.050987194291963,4.004288732177139,4.685622122463902,AlexBerenson,shannon,HE
51,1067266550,5.233272950475443,5.2300267104099465,4.507745768516756,4.678107120730041,5.127005780142977,5.027598530430727,AlexBerenson,shannon,HE
52,1089143694681391105,4.68061273421461,5.359205811002567,3.8348097450133736,4.658023961570007,4.7096774980527885,5.274660023554739,AlexBerenson,shannon,HE
53,1106989053054869505,5.428857963334659,5.766848105748354,5.1242324923220295,5.3933865224474165,5.190728533748521,5.499408432027952,AlexBerenson,shannon,HE
54,1110361520,3.915091777928732,4.353555701748998,3.3982637898399046,3.667479150577106,3.793976078874445,4.261922819432177,AlexBerenson,shannon,HE
55,116344417,5.342734688728145,5.73891429991234,4.7109733298986285,5.3366996571830985,5.1804223859547776,5.543698959133469,AlexBerenson,shannon,HE
56,1217491530744836096,0.5397258673450911,2.486735734047744,0.6791280967555933,1.9061547465398496,0.4241781961183202,2.278302525039134,AlexBerenson,shannon,HE
57,1243906650815303686,4.829304896960539,5.149273978964448,4.524907473308145,4.747360751877352,4.536838369032322,4.813626192675347,AlexBerenson,shannon,HE
58,1253373160369590274,3.641219235178239,3.0976095007551234,3.7759441250354566,3.336611249494821,2.802516294422393,2.070406221320405,AlexBerenson,shannon,HE
59,1294031824486883328,7.162947124579747,7.258305200928657,6.941093855283803,6.936342160549188,6.80608099666701,6.960802807873047,AlexBerenson,shannon,HE
60,1298763078536921093,3.280166157035886,3.472170138825668,2.9979576713417657,2.765552217558818,3.12717851662086,3.500468950882611,AlexBerenson,shannon,HE
61,1299394219006664704,4.869846111492944,5.525164646197449,4.465143194702023,5.231097693457787,4.631509493905915,5.2129780067274,AlexBerenson,shannon,HE
62,1303041213973622785,6.073274899302307,6.513779220440958,5.461052388363743,5.8599516620764165,5.891728987904779,6.313113321672498,AlexBerenson,shannon,HE
63,1314978645635629056,5.80102569384085,5.885543329394594,5.549976376753474,5.583781339598609,5.394475836972812,5.560684440197351,AlexBerenson,shannon,HE
64,1336374432139501568,2.0030823253175942,3.458998361690452,2.724470030492252,3.098139496353804,1.053294398155193,2.564949357461537,AlexBerenson,shannon,HE
65,1343300730,6.134437920815516,5.967843971848231,5.844635245449075,5.619109282722558,5.8765149325216735,5.72070163711872,AlexBerenson,shannon,HE
66,1348410889536466947,5.356078648302275,5.348540800809929,5.183666086566011,5.14460402916799,5.219529178145389,5.218839402267001,AlexBerenson,shannon,HE
67,1350884978855456770,5.582021487931872,5.75581902164376,5.272658396781296,5.26659648701507,5.214871532185835,5.50611435265456,AlexBerenson,shannon,HE
68,1391886748528041984,5.63607420715196,6.026414868770685,4.966680211434772,5.52628483434283,5.42309042460065,5.63781236334404,AlexBerenson,shannon,HE
69,1415409596823482368,3.398420600749242,3.566923729224788,2.493783352842529,2.8349351768230626,3.476414345550193,3.348939763884313,AlexBerenson,shannon,HE
70,1437010028,5.991587421930391,5.925577109704393,5.472655910485818,5.667590774034889,5.882343318230208,5.667325415060699,AlexBerenson,shannon,HE
71,164254921,5.57519503712018,5.735549733061554,5.3361830929154,5.48951130684913,5.144135126329717,5.254994510051569,AlexBerenson,shannon,HE
72,176119488,5.9930082186625055,5.970507218792214,5.599203715380267,5.586599365062803,5.72693658495811,5.693706779483079,AlexBerenson,shannon,HE
73,1849848000,6.4748153351287545,6.483677410254664,6.181755041924832,6.08230227974563,6.219836796828748,6.285365751387582,AlexBerenson,shannon,HE
74,20925446,4.620697204602367,4.776194959862302,4.52671087033675,4.27947232435606,4.44103217375854,4.669232977174048,AlexBerenson,shannon,HE
75,24606358,5.250221035069279,5.171754557478414,4.222038033520567,4.426886027819931,5.317719510754273,5.090594285446267,AlexBerenson,shannon,HE
76,25300825,6.059520270926324,6.160173081810161,5.811590589316648,5.878159212515703,5.552576379415573,5.708668532244581,AlexBerenson,shannon,HE
77,2538330252,5.203032336028805,5.519190999252727,5.143989982116411,5.438766961932343,4.771533243322781,5.075977688122111,AlexBerenson,shannon,HE
78,2577053906,5.68012667019317,6.288198533166796,4.475880618092922,5.244054466851043,5.811038427115416,6.247501407709322,AlexBerenson,shannon,HE
79,2616462326,0.0311372891661375,0.4505612088663046,-0.0,-0.0,0.0425319670210957,-0.0,AlexBerenson,shannon,HE
80,30315515,5.337538452379636,5.439626959278715,5.196675782247446,5.525053195471902,5.155489828040879,5.205008964833686,AlexBerenson,shannon,HE
81,348097294,2.1671083265192257,3.3449550656054328,2.2905789914493457,2.994086245118905,1.573004599848444,3.090121650024724,AlexBerenson,shannon,HE
82,349856685,5.356422674869572,5.71625149679917,5.081031360905826,5.441962946637599,5.1034477764513255,5.435791476390092,AlexBerenson,shannon,HE
83,40326161,5.330673362398565,5.622019164631178,4.980747024460049,5.156532234827165,5.098701828266058,5.457925391004776,AlexBerenson,shannon,HE
84,4146883572,4.877929860272048,5.421686687694576,4.753951030585043,4.758579731251543,4.456228500392041,5.358519054051123,AlexBerenson,shannon,HE
85,525028644,5.983914802432853,5.523719376545549,5.4220897300722335,5.019838775388503,5.759255733646583,5.263510453005249,AlexBerenson,shannon,HE
86,529588878,3.5321439744126613,3.7226523212139537,2.938027520047634,2.880781406841435,3.5054819625631843,3.7543247623987166,AlexBerenson,shannon,HE
87,52958962,5.52663822363282,5.395401973542599,5.427154454142819,5.368145154329269,5.292791661663861,5.085022575162085,AlexBerenson,shannon,HE
88,581851279,5.569546837126425,5.667871299268352,4.386070196958391,4.747362501221795,5.52965135146408,5.548322258313848,AlexBerenson,shannon,HE
89,703079350657290240,5.802091228542352,5.827349047983122,5.405571348252853,5.196492502028432,5.602490597220389,5.7262601623493055,AlexBerenson,shannon,HE
90,709560893,6.0070236261610965,6.1079082996615135,5.542778206147086,5.538124070470668,5.850605286761182,5.992265508797437,AlexBerenson,shannon,HE
91,714195595569659904,2.846884544499485,3.8210154053484615,2.3507522404482826,3.1301488953801413,2.801009640068264,3.696247152512663,AlexBerenson,shannon,HE
92,741062786449448962,5.993386247960746,6.207537401980614,5.583858155546169,5.778752761412852,5.7369767734863135,5.946607228320881,AlexBerenson,shannon,HE
93,786350364844929025,5.768058700454688,5.916958345415579,5.344104590024508,5.742190607897593,5.518257972951195,5.553548174229535,AlexBerenson,shannon,HE
94,816701521782050817,5.576027350023143,6.020535532997401,4.962248698183029,5.400451824522915,5.45102974402557,5.891023117690752,AlexBerenson,shannon,HE
95,859780896,6.242442214611021,6.539234079651207,5.951297914322774,6.246216509949966,5.869849714449117,6.157151845907155,AlexBerenson,shannon,HE
96,863991053195587584,6.595489128493531,6.762179552757319,6.308540938073097,6.377825279067775,6.20862597825559,6.453336287942272,AlexBerenson,shannon,HE
97,880854902913855489,3.512438299240676,3.797420063179705,2.795333727064249,3.394706340836569,3.508714810290672,3.66114877408379,AlexBerenson,shannon,HE
98,967168292942237696,5.63373974827055,5.707205641581026,5.397943716743958,5.494949886986369,5.37131937100817,5.43307237559048,AlexBerenson,shannon,HE
99,9729112,4.999241901582054,5.339927493365374,4.164975167981706,4.302115821522198,4.92395515157054,5.278710866737697,AlexBerenson,shannon,HE
100,1083629018379898880,0.5203009598400259,0.5343541929338697,0.4694557702156575,0.4340527972189978,0.4610478900164451,0.5231065498367039,naomirwolf,gini,HE
101,1101855825553956865,0.6955249186247777,0.624760083065999,0.5715422118783096,0.3443935760014462,0.6792339640084639,0.627856304741775,naomirwolf,gini,HE
102,1130259144,0.5201959402795455,0.5363833449740959,0.4878253871148358,0.2803515272678463,0.513418122861455,0.535326681629993,naomirwolf,gini,HE
103,1209483347635900416,0.6101819395897894,0.596477621438733,0.5806078507404588,0.5639335067023066,0.5142247923142292,0.5139649229649036,naomirwolf,gini,HE
104,1212238319808962560,0.470788623097678,0.4472916520932356,0.463040412051564,0.3807314482561174,0.4403710610288993,0.4277840463500363,naomirwolf,gini,HE
105,1216213723406307328,0.6875586461801099,0.6778947991550398,0.6308782849973047,0.5909831046384018,0.6423704918895018,0.6537617609794866,naomirwolf,gini,HE
106,1220226097327099906,0.7506914474646154,0.7601000064772789,0.6780400716408959,0.6639108597545768,0.7291756665743607,0.743856436190569,naomirwolf,gini,HE
107,1232746878032338944,0.5172862506677816,0.4169794177388908,0.5167258310317292,0.4019705299709369,0.1773080099274567,0.3407407202962975,naomirwolf,gini,HE
108,1248430973257003011,0.682088316148905,0.6781548409900732,0.600361044420033,0.5795633502953913,0.6479750743538122,0.6530937575567433,naomirwolf,gini,HE
109,1275118020084580358,0.6830350166980209,0.6858486963087204,0.629405258018019,0.6078380301345144,0.6230092718468851,0.6465949693081343,naomirwolf,gini,HE
110,1290007408798863360,0.6319529693207078,0.597682972770948,0.503952606310449,0.4211348471426603,0.6176485283647113,0.5942043147566684,naomirwolf,gini,HE
111,1305956310,0.704789131371376,0.6941269587223543,0.6194287307743985,0.517959913572554,0.682126836222919,0.6920722047612228,naomirwolf,gini,HE
112,1306789367550218240,0.3912976075564134,0.3407334806297369,0.389346711657535,0.2322137545929844,0.2936864908076669,0.3298941587259714,naomirwolf,gini,HE
113,1314666986878595072,0.6735528463369684,0.6320982038890322,0.6484062761171122,0.6012908955838903,0.5978074213702516,0.5652112660310865,naomirwolf,gini,HE
114,1328030374593703936,0.5086936404093074,0.1897435749435908,0.4966314905967837,0.1352941061470598,0.4257236383681809,0.1805555411111122,naomirwolf,gini,HE
115,1331611236895698945,0.5789795021500047,0.466027893105336,0.546893493839756,0.4171107113611298,0.4705243137284312,0.3667412443233804,naomirwolf,gini,HE
116,1335743929833033728,0.5935549404645223,0.5113095415873483,0.5505142944824986,0.456586570760543,0.5436061984729463,0.4590074806664888,naomirwolf,gini,HE
117,1344756706690166786,0.6584032585624475,0.6699930959919226,0.5893114559159086,0.5876443610039439,0.6119021488006642,0.6386752091897089,naomirwolf,gini,HE
118,1350080311,0.5704549492913312,0.5325831702562223,0.5453452776395916,0.5064649954188917,0.4483447413823111,0.4122255529748595,naomirwolf,gini,HE
119,1350884978855456770,0.5626853447889437,0.6144260634753889,0.5309681602314037,0.5568226648182037,0.5079598347790161,0.5949553294016874,naomirwolf,gini,HE
120,1354973668816769025,0.5003053150057376,0.4736320173241415,0.4999945151847105,0.4496858644650434,0.4098557003549248,0.4092717287616756,naomirwolf,gini,HE
121,136788408,0.6343397158365781,0.6074058009931195,0.5941279279228433,0.5854488221310752,0.5638011788021373,0.5263140881915959,naomirwolf,gini,HE
122,1370523882189324295,0.517617738275211,0.4538467832314791,0.4872589997542288,0.3939873965074548,0.4539545049876395,0.4286130789516436,naomirwolf,gini,HE
123,1377364517819047936,0.5695044886680511,0.6208377564761766,0.54400159664201,0.5896615838123253,0.4695401642801202,0.5564257685787113,naomirwolf,gini,HE
124,1379589125817434116,0.592014216672516,0.5202776542993238,0.5699520443981186,0.4636380187041318,0.4858724239442861,0.4700746621739459,naomirwolf,gini,HE
125,1385990342105735175,0.5389943699166498,0.557279003502296,0.4739627395420666,0.4938621391355175,0.5100078128855484,0.5354808155618644,naomirwolf,gini,HE
126,1386475736714862595,0.6511904145010529,0.6607606122257041,0.5628495083035918,0.5363731786600088,0.6332840341072175,0.6480114350612978,naomirwolf,gini,HE
127,17911160,0.7256375730253399,0.7050208196684857,0.6066193901604023,0.5031388961231533,0.7056964557701463,0.6989211745870516,naomirwolf,gini,HE
128,18512249,0.575538792571144,0.5583491250593943,0.5103514616319755,0.3598993076032624,0.5572742264928998,0.5784101625141539,naomirwolf,gini,HE
129,207703739,0.6401841110613329,0.6394746211028571,0.589379953393817,0.5660498866295423,0.5793052844731295,0.5970972218916867,naomirwolf,gini,HE
130,225449279,0.5992542854629265,0.6186863337740839,0.6105471567087105,0.5962434278026383,0.4952914141273913,0.5701007912752002,naomirwolf,gini,HE
131,25300825,0.6476591472097071,0.603333296898819,0.6172905644419179,0.5668488447204125,0.5855186974483287,0.5590330629758171,naomirwolf,gini,HE
132,264950445,0.562325759010287,0.5839531147880409,0.5242892072916056,0.4800060202922976,0.4870457451232985,0.5563402421252542,naomirwolf,gini,HE
133,267904580,0.5109690266197978,0.5364358289519477,0.5056198557671714,0.4247322978521337,0.4040831984381376,0.5190671164070824,naomirwolf,gini,HE
134,294268053,0.6246531914428195,0.5670458823235157,0.5882612647573202,0.4635582801189622,0.5534757411477045,0.5562503272484494,naomirwolf,gini,HE
135,340121606,0.5670073072471529,0.5573768976784994,0.5603712118442721,0.5425582190655526,0.4716196232745533,0.470102630123574,naomirwolf,gini,HE
136,35196174,0.6157339584108875,0.5279382620395144,0.6143222978207663,0.4888310058333523,0.5109755543602749,0.4639428961781271,naomirwolf,gini,HE
137,43265919,0.576636472906403,0.5700631172662813,0.4934825055178694,0.4650620986838951,0.5314190029880694,0.5409536892707991,naomirwolf,gini,HE
138,46448402,0.6303297948972644,0.5937443438194291,0.6036841625288645,0.5626091900570521,0.5355798391866222,0.5134656778449457,naomirwolf,gini,HE
139,4831347854,0.6573773950346901,0.6840078391469014,0.5688619995498979,0.5646775813691374,0.6402297912201154,0.6751004015041034,naomirwolf,gini,HE
140,58122413,0.6419047107528143,0.6084065559897284,0.6485569803637118,0.5301951985207002,0.6146305730300874,0.5968627013220477,naomirwolf,gini,HE
141,62147616,0.7660574734405821,0.8037829315343265,0.6535664944485341,0.7166429088020261,0.7709523424368421,0.7965831580684295,naomirwolf,gini,HE
142,62270598,0.6470048659707442,0.6755280205300827,0.559465509015542,0.4903405444407888,0.6223934377453951,0.6682541471419629,naomirwolf,gini,HE
143,72889752,0.6626848148028646,0.6345043758051054,0.5242712640868403,0.404463891280547,0.65070965510953,0.6312389772098576,naomirwolf,gini,HE
144,798857153339494400,0.4971670306450484,0.4620777429791515,0.4431659222634866,0.3679867776817524,0.4418029287902565,0.4219197436593163,naomirwolf,gini,HE
145,8010542,0.5481624073370294,0.5383964149183381,0.5783279633426197,0.5169043540970588,0.4379612585209923,0.4877820651725543,naomirwolf,gini,HE
146,813908665828777984,0.6543173987512246,0.651365979994999,0.6875922044884762,0.6567827844997343,0.5348653408343713,0.6029581803532359,naomirwolf,gini,HE
147,848778839706750977,0.5607311823626049,0.5880476407291264,0.5081532879724179,0.3811241406107844,0.5181923784847018,0.5803019989750369,naomirwolf,gini,HE
148,911949868343607296,0.3259970904061644,0.3075704657438464,0.2430906111189928,0.2007810163264545,0.3118453563379944,0.3135058270367392,naomirwolf,gini,HE
149,944312919591931907,0.4712862976618518,0.5061386323481212,0.4556087729206345,0.4470083476687322,0.3499723356425158,0.4525819625275327,naomirwolf,gini,HE
150,1083629018379898880,6.8231659235238,6.369235438603155,6.362834696227608,6.065114831449555,6.453570344069764,5.858328895085961,naomirwolf,shannon,HE
151,1101855825553956865,4.572673239514578,4.1693396917284655,3.730388468122448,3.6170072840463794,4.509300359556474,4.051885104355867,naomirwolf,shannon,HE
152,1130259144,8.292907591639796,8.131334510563118,5.316277129318855,5.232186727578155,8.2819788136566,8.11894171049635,naomirwolf,shannon,HE
153,1209483347635900416,5.456781749700464,5.506037847277185,5.216248579397661,5.2878667166807,4.99104997655928,4.986147640299956,naomirwolf,shannon,HE
154,1212238319808962560,6.8136865458243765,6.81995594937411,5.223103626165946,5.44476829956376,6.753351980200563,6.691072553093914,naomirwolf,shannon,HE
155,1216213723406307328,5.956869783555953,5.842928674095,5.540935787658725,5.462312894394331,5.741557219992929,5.554072797627273,naomirwolf,shannon,HE
156,1220226097327099906,4.877755833266363,4.542945555969703,4.033353006611274,3.5364489691177,4.812457350613536,4.541706689222465,naomirwolf,shannon,HE
157,1232746878032338944,5.275055131773785,4.854568425146698,5.205709292078153,4.829246353713987,3.999986648571438,2.5920739698962736,naomirwolf,shannon,HE
158,1248430973257003011,5.692629746261511,5.738108640274898,5.353288110665463,5.267835205003849,5.460555191423388,5.550356977822194,naomirwolf,shannon,HE
159,1275118020084580358,5.808165911655178,5.6837288833531545,5.58618154778703,5.525195746263073,5.493908255579648,5.302261169386969,naomirwolf,shannon,HE
160,1290007408798863360,5.891953006785165,5.587709895836047,5.208264525098718,4.8268063092872495,5.71019530224155,5.410906223386282,naomirwolf,shannon,HE
161,1305956310,4.949230646777883,4.8762005400481305,4.439815749630027,4.52773538141728,4.758172148451315,4.652519517078312,naomirwolf,shannon,HE
162,1306789367550218240,6.340368373379146,5.537189041918508,5.553546529524427,5.048457650104257,6.103590802782687,5.000002549502515,naomirwolf,shannon,HE
163,1314666986878595072,6.551779325032709,6.681833567851736,6.064724228772581,6.147134046563547,6.397431833468841,6.482755721386654,naomirwolf,shannon,HE
164,1328030374593703936,5.387811884720225,3.5583824330087905,4.556674725042239,2.7616257121977803,5.284155594052667,3.060287092608696,naomirwolf,shannon,HE
165,1331611236895698945,5.655154326781608,5.103618707408368,5.347538289683413,4.669475529607705,5.327289161619354,4.791141691898547,naomirwolf,shannon,HE
166,1335743929833033728,5.52798693474837,5.440901272402758,5.003169037296049,4.796874910920863,5.2019856573256,5.157874088403967,naomirwolf,shannon,HE
167,1344756706690166786,6.075736743397123,5.931622673155128,5.773504055949444,5.73396878264494,5.769840173087293,5.553473994522244,naomirwolf,shannon,HE
168,1350080311,6.313740705869748,5.796521576543404,6.0661932627766655,5.504430116776752,5.818673415436463,5.338242805585828,naomirwolf,shannon,HE
169,1350884978855456770,5.464069446886457,4.914952322582581,4.782884941234606,3.84353202119449,5.269594530782381,4.866333712386252,naomirwolf,shannon,HE
170,1354973668816769025,6.492260784004985,6.634584083004828,5.957355297094032,6.140627965350313,6.163602158705599,6.242597240978443,naomirwolf,shannon,HE
171,136788408,5.146672540938248,4.886929820494298,4.63107326752069,4.2953965676825545,4.957985177830624,4.718101092559136,naomirwolf,shannon,HE
172,1370523882189324295,7.111973454539739,7.34389301050283,6.577370701533274,6.8189393285080735,6.769713490175696,6.887333733433725,naomirwolf,shannon,HE
173,1377364517819047936,5.237041027252759,5.078084396129055,4.640532371321841,4.526580718202677,5.1547292109152165,4.946266934642357,naomirwolf,shannon,HE
174,1379589125817434116,5.820302330460326,6.177964930193401,5.400223988825193,5.729693294149341,5.570568166594729,5.783805573246807,naomirwolf,shannon,HE
175,1385990342105735175,6.181251049985055,5.642970139824748,5.232667893874591,4.600035786292746,6.030941803206914,5.501287514157696,naomirwolf,shannon,HE
176,1386475736714862595,6.422748039842322,5.624156120281016,5.738883816179403,4.753669255388409,6.254493819111424,5.530850230545337,naomirwolf,shannon,HE
177,17911160,4.993369188112244,4.994583014909235,4.366175840535688,4.1927774463283045,4.89343791688292,4.911679070485476,naomirwolf,shannon,HE
178,18512249,4.281631730200911,4.382364167114478,3.756358913211369,4.099323043400182,3.7965242656746825,3.9017011546720783,naomirwolf,shannon,HE
179,207703739,6.089057428407475,6.089991383609503,5.750479572486405,5.678592276444059,5.779302604889711,5.837992460809952,naomirwolf,shannon,HE
180,225449279,4.646925755433286,4.12170046760839,3.825911229709921,3.200988806522262,4.67986909738992,4.0353683008152,naomirwolf,shannon,HE
181,25300825,5.6138338039609295,5.6599006572906525,5.148377965217177,5.002340167618041,5.326381301342389,5.410115612440953,naomirwolf,shannon,HE
182,264950445,5.975218489962245,5.7072379435161205,5.520108017580565,5.602044057035036,5.693930714687131,5.203836969169245,naomirwolf,shannon,HE
183,267904580,5.518446211995055,5.549393067088507,4.786915750435797,4.67611588205391,5.425905167752948,5.355852613940032,naomirwolf,shannon,HE
184,294268053,5.298606783585796,5.094445933174865,4.672699919746707,3.890578457805793,5.2434443447885055,5.018197415733742,naomirwolf,shannon,HE
185,340121606,5.820652332162505,5.8831709960385465,5.162877649773744,5.225506802213726,5.6427287368256005,5.698780865380089,naomirwolf,shannon,HE
186,35196174,6.073197518459783,6.198882765439002,5.2564960194923,5.672192311939732,6.162289328522958,5.864845924235813,naomirwolf,shannon,HE
187,43265919,6.168771173237329,6.080479554483627,5.64502965787554,5.495875378705168,5.956381782937568,5.870664808212858,naomirwolf,shannon,HE
188,46448402,5.36505232782055,5.020958997110903,4.869987783743339,4.576865947627711,5.23863760350674,4.781593777525607,naomirwolf,shannon,HE
